seq,orderid,orderdate,shipdate,customerid,customername,customertype,국가,도시,주,우편번호,regiontype,productid,bigcategory,subcategory,productname,price,quantity,discount
8391,CA-2017-1532271,04/12/2017 0:00,06/12/2017 0:00,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages",89.67,2,0
4850,CA-2014-1078181,08/09/2014 0:00,14/09/2014 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10003045,Office Supplies,Art,Prang Colored Pencils,20.8,2,0
4852,CA-2014-1078183,08/09/2014 0:00,14/09/2014 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",46.8,8,0
4853,CA-2014-1078184,08/09/2014 0:00,14/09/2014 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,57.53,6,0
4108,CA-2015-1055991,07/09/2015 0:00,07/09/2015 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-ST-10002486,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,32.53,2,0
3649,CA-2015-1684591,22/11/2015 0:00,27/11/2015 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8 x 11, Light Blue",65.53,2,0.7
3650,CA-2015-1684592,22/11/2015 0:00,27/11/2015 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-FA-10004854,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",54.4,6,0.2
5675,CA-2016-1463181,22/01/2016 0:00,27/01/2016 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,8.67,2,0
7214,CA-2017-1549491,15/10/2017 0:00,19/10/2017 0:00,MC-17275,Marc Crier,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10002034,Office Supplies,Labels,Avery 478,8.6,3,0
2892,CA-2014-1427272,29/04/2014 0:00,01/05/2014 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10000136,Office Supplies,Binders,Avery Non-Stick Heavy Duty View Round Locking Ring Binders,57.53,3,0
6353,US-2015-1613471,13/09/2015 0:00,19/09/2015 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10004209,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",38.53,1,0.7
8998,CA-2017-1227631,20/03/2017 0:00,20/03/2017 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,16.67,2,0.2
8999,CA-2017-1227632,20/03/2017 0:00,20/03/2017 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,9.67,7,0.2
3820,CA-2017-1418731,09/10/2017 0:00,14/10/2017 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones,38.53,3,0.2
3822,CA-2017-1418733,09/10/2017 0:00,14/10/2017 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.67,2,0
3823,CA-2017-1418734,09/10/2017 0:00,14/10/2017 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-BI-10003655,Office Supplies,Binders,Durable Pressboard Binders,25.53,6,0.2
9482,CA-2017-1505041,06/11/2017 0:00,12/11/2017 0:00,HG-14845,Harry Greene,Consumer,United States,Lake Charles,Louisiana,70601,South,OFF-ST-10000615,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",64.53,2,0.2
7761,CA-2014-1553901,06/12/2014 0:00,11/12/2014 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,9.67,2,0.2
8209,CA-2015-1415651,20/09/2015 0:00,24/09/2015 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,47.53,6,0.7
8210,CA-2015-1415652,20/09/2015 0:00,24/09/2015 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",57.53,4,0.2
6072,CA-2015-1209011,31/12/2015 0:00,04/01/2016 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,46.53,2,0.2
6073,CA-2015-1209012,31/12/2015 0:00,04/01/2016 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-FA-10001561,Office Supplies,Fasteners,Stockwell Push Pins,18.4,2,0.2
6074,CA-2015-1209013,31/12/2015 0:00,04/01/2016 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-SU-10001225,Office Supplies,Supplies,Staple remover,13.47,2,0.2
8567,CA-2016-1341102,17/11/2016 0:00,18/11/2016 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",40.67,4,0.2
9083,CA-2017-1690051,02/11/2017 0:00,06/11/2017 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,9.8,2,0
6760,CA-2017-1657151,02/12/2017 0:00,08/12/2017 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,OFF-AR-10003903,Office Supplies,Art,Sanford 52201 APSCO Electric Pencil Sharpener,44.8,1,0.2
7378,CA-2014-1327871,19/09/2014 0:00,23/09/2014 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",42.53,6,0
4535,CA-2015-1631041,19/03/2015 0:00,26/03/2015 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,9.67,2,0
1529,CA-2015-1484321,07/11/2015 0:00,10/11/2015 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-FA-10004968,Office Supplies,Fasteners,Rubber Band Ball,15.4,7,0
1530,CA-2015-1484322,07/11/2015 0:00,10/11/2015 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10001274,Office Supplies,Paper,Loose Memo Sheets,16.67,2,0
804,CA-2016-1155041,12/03/2016 0:00,17/03/2016 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,8.67,2,0
4591,CA-2016-1298681,26/12/2016 0:00,31/12/2016 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-SU-10000952,Office Supplies,Supplies,Fiskars Home & Office Scissors,29.47,2,0
4594,CA-2016-1298684,26/12/2016 0:00,31/12/2016 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",79.33,2,0
4596,CA-2016-1298686,26/12/2016 0:00,31/12/2016 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,43.8,3,0
4281,CA-2014-1669891,14/11/2014 0:00,18/11/2014 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n Stick Phone Message Book, 11 X 5 1/4, 200 Messages",63.67,2,0
6269,CA-2015-1153922,01/10/2015 0:00,04/10/2015 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,22.53,5,0
5435,CA-2015-1601711,19/10/2015 0:00,24/10/2015 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",84.33,5,0
4621,CA-2017-1452192,24/12/2017 0:00,25/12/2017 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,27.53,3,0.2
766,CA-2014-1627753,13/01/2014 0:00,15/01/2014 0:00,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,45.9,6,0
6360,CA-2017-1390804,23/01/2017 0:00,28/01/2017 0:00,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,36.4,6,0.2
5481,CA-2017-1054871,08/10/2017 0:00,14/10/2017 0:00,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,20.4,1,0.2
5482,CA-2017-1054872,08/10/2017 0:00,14/10/2017 0:00,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,35.9,2,0
5483,CA-2017-1054873,08/10/2017 0:00,14/10/2017 0:00,CS-12250,Chris Selesnick,Corporate,United States,Bossier City,Louisiana,71111,South,TEC-AC-10003610,Technology,Accessories,Logitech Illuminated - Keyboard,29.9,4,0
8566,CA-2016-1341101,17/11/2016 0:00,18/11/2016 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,32.4,3,0.2
5610,CA-2017-1171981,31/08/2017 0:00,05/09/2017 0:00,BG-11035,Barry Gonzalez,Consumer,United States,Monroe,Louisiana,71203,South,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,64.9,2,0
4592,CA-2016-1298682,26/12/2016 0:00,31/12/2016 0:00,MC-18130,Mike Caudle,Corporate,United States,Monroe,Louisiana,71203,South,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,29.4,2,0.2
183,CA-2014-1582741,19/11/2014 0:00,24/11/2014 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,11.4,4,0
184,CA-2014-1582742,19/11/2014 0:00,24/11/2014 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10004896,Technology,Phones,Nokia Lumia 521 (T-Mobile),25.4,5,0
185,CA-2014-1582743,19/11/2014 0:00,24/11/2014 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10002345,Technology,Accessories,HP Standard 104 key PS/2 Keyboard,31.9,2,0
6268,CA-2015-1153921,01/10/2015 0:00,04/10/2015 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-PH-10002496,Technology,Phones,Cisco SPA301,11.4,2,0
5436,CA-2015-1601712,19/10/2015 0:00,24/10/2015 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,41.9,3,0
4620,CA-2017-1452191,24/12/2017 0:00,25/12/2017 0:00,RM-19675,Robert Marley,Home Office,United States,Monroe,Louisiana,71203,South,TEC-CO-10001449,Technology,Copiers,Hewlett Packard LaserJet 3310 Copier,35.3,6,0.2
9698,CA-2016-1225111,11/03/2016 0:00,11/03/2016 0:00,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",44.78,4,0.2
7204,CA-2014-1182761,29/12/2014 0:00,02/01/2015 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10002111,Furniture,Furnishings,"Master Caster Door Stop, Large Brown",34.78,3,0.6
4600,CA-2015-1469481,16/07/2015 0:00,20/07/2015 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,FUR-CH-10004853,Furniture,Chairs,"Global Managers Adjustable Task Chair, Storm",43.33,1,0
8371,CA-2016-1639721,17/10/2016 0:00,21/10/2016 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,FUR-BO-10003894,Furniture,Bookcases,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",67,2,0.15
7414,CA-2017-1211253,30/05/2017 0:00,03/06/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,39.78,1,0.2
1037,CA-2016-1130611,22/04/2016 0:00,26/04/2016 0:00,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,FUR-FU-10003975,Furniture,Furnishings,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,55.78,2,0
2198,CA-2014-1630131,28/11/2014 0:00,04/12/2014 0:00,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AR-10001954,Office Supplies,Art,Newell 331,9.8,3,0
2077,CA-2017-1406761,12/09/2017 0:00,15/09/2017 0:00,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",84.67,5,0
2078,CA-2017-1406762,12/09/2017 0:00,15/09/2017 0:00,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,49.33,7,0
2079,CA-2017-1406763,12/09/2017 0:00,15/09/2017 0:00,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,9.67,5,0
9608,CA-2017-1171281,05/12/2017 0:00,08/12/2017 0:00,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10000007,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4 x 6",57.67,6,0
9609,CA-2017-1171282,05/12/2017 0:00,08/12/2017 0:00,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-LA-10000248,Office Supplies,Labels,Avery 52,7.6,3,0
1094,CA-2015-1650851,27/12/2015 0:00,31/12/2015 0:00,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-PA-10000605,Office Supplies,Paper,Xerox 1950,9.67,5,0
1095,CA-2015-1650852,27/12/2015 0:00,31/12/2015 0:00,BT-11485,Brad Thomas,Home Office,United States,Clinton,Maryland,20735,East,OFF-AP-10002518,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center,43.33,2,0
4601,CA-2015-1469482,16/07/2015 0:00,20/07/2015 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,OFF-EN-10000483,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",54.4,9,0
4602,CA-2015-1469483,16/07/2015 0:00,20/07/2015 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,OFF-FA-10001332,Office Supplies,Fasteners,"Acco Bankers Clasps, 5 3/4-Long",30.4,4,0
2607,CA-2016-1540531,04/03/2016 0:00,10/03/2016 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,27.8,1,0
5527,CA-2017-1669331,24/04/2017 0:00,28/04/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,16.4,1,0
7064,CA-2017-1277121,31/08/2017 0:00,05/09/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,OFF-SU-10002522,Office Supplies,Supplies,Acme Kleen Earth Office Shears,29.47,2,0.2
5546,CA-2017-1029671,22/09/2017 0:00,26/09/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,OFF-ST-10001590,Office Supplies,Storage,"Tenex Personal Project File with Scoop Front Design, Black",57.53,5,0
888,CA-2017-1507071,14/10/2017 0:00,19/10/2017 0:00,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8 X 11",67.53,7,0
1372,CA-2017-1366721,07/03/2017 0:00,12/03/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10004510,Technology,Accessories,Logitech Desktop MK120 Mouse and keyboard Combo,45.9,3,0
7412,CA-2017-1211251,30/05/2017 0:00,03/06/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-PH-10001619,Technology,Phones,LG G3,4.4,1,0.2
7413,CA-2017-1211252,30/05/2017 0:00,03/06/2017 0:00,MG-17890,Michael Granlund,Home Office,United States,Clinton,Maryland,20735,East,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,48.9,2,0.2
3471,US-2016-1500351,01/12/2016 0:00,05/12/2016 0:00,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,FUR-FU-10003724,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,34.78,2,0
1540,CA-2017-1218883,15/09/2017 0:00,17/09/2017 0:00,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",54,3,0
2275,CA-2014-1578821,03/10/2014 0:00,08/10/2014 0:00,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,43.33,1,0.2
2276,CA-2014-1578822,03/10/2014 0:00,08/10/2014 0:00,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",33.33,3,0.2
378,US-2017-1344811,27/08/2017 0:00,01/09/2017 0:00,AR-10405,Allen Rosenblatt,Corporate,United States,Franklin,Massachusetts,2038,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2H x 24W x 20D",48.33,7,0.3
7002,CA-2015-1048711,30/03/2015 0:00,03/04/2015 0:00,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",68.33,4,0.3
2817,CA-2015-1046262,01/09/2015 0:00,08/09/2015 0:00,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",29.33,1,0
2818,CA-2015-1046263,01/09/2015 0:00,08/09/2015 0:00,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10000308,Furniture,Furnishings,Deflect-o Glass Clear Studded Chair Mats,38.78,2,0
7879,CA-2016-1602411,29/11/2016 0:00,04/12/2016 0:00,DR-12940,Daniel Raglin,Home Office,United States,Franklin,Massachusetts,2038,East,FUR-FU-10003806,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45 x 53",36.78,4,0.6
7360,US-2014-1151892,30/12/2014 0:00,03/01/2015 0:00,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,26.33,3,0.4
7724,CA-2015-1393741,10/09/2015 0:00,14/09/2015 0:00,AR-10345,Alex Russell,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10003981,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,49.33,1,0.3
4939,CA-2014-1571472,13/01/2014 0:00,18/01/2014 0:00,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-BO-10003034,Furniture,Bookcases,"OSullivan Elevations Bookcase, Cherry Finish",43,3,0.15
9827,US-2014-1644065,15/08/2014 0:00,19/08/2014 0:00,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair,24.33,4,0.2
3039,US-2015-1239605,11/06/2015 0:00,16/06/2015 0:00,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,28.78,2,0
1130,CA-2016-1121021,12/04/2016 0:00,16/04/2016 0:00,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,25.33,4,0
7562,CA-2016-1057461,30/12/2016 0:00,01/01/2017 0:00,BD-11605,Brian Dahlen,Consumer,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",58.33,1,0.3
8303,US-2017-1673182,26/07/2017 0:00,01/08/2017 0:00,GZ-14545,George Zrebassa,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",44.33,3,0.2
9301,US-2015-1634335,18/04/2015 0:00,22/04/2015 0:00,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-CH-10000225,Furniture,Chairs,"Global Geo Office Task Chair, Gray",33.33,1,0.3
